0000.020|RX|UserTorque(Nm)|Velocity(rad)|Position(mm)|Position(rad)|Roller|Cell1|Cell2|TX|CmdTorque|EccOverload|EasyStart|Inertia|Friction|Vel_H|Vel_L|ViscoConc|ViscoEcc
0068.631|RX|0,42|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.651|RX|0,40|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.671|RX|0,39|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.691|RX|0,37|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.711|RX|0,35|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.731|RX|0,33|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.751|RX|0,29|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.771|RX|0,27|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.791|RX|0,29|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.811|RX|0,34|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.831|RX|0,45|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.851|RX|0,53|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.871|RX|0,55|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.891|RX|0,51|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.911|RX|0,46|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.931|RX|0,44|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.951|RX|0,46|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.971|RX|0,45|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0068.992|RX|0,43|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.011|RX|0,43|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.031|RX|0,44|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.051|RX|0,46|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.071|RX|0,49|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.091|RX|0,50|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.111|RX|0,51|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.131|RX|0,53|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.151|RX|0,58|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.171|RX|0,64|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.191|RX|0,70|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.211|RX|0,72|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.231|RX|0,69|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.251|RX|0,67|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.271|RX|0,68|0,00|373,83|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.291|RX|0,72|-0,01|373,84|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.311|RX|0,79|-0,01|373,85|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.331|RX|0,87|-0,01|373,87|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.351|RX|0,89|-0,01|373,88|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.371|RX|0,84|-0,02|373,90|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.391|RX|0,74|-0,02|373,92|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.411|RX|0,66|-0,01|373,95|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.431|RX|0,62|-0,03|373,98|4,57|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.451|RX|0,56|-0,03|374,01|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.471|RX|0,45|-0,03|374,06|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.491|RX|0,36|-0,03|374,10|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.511|RX|0,29|-0,04|374,16|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.531|RX|0,23|-0,04|374,23|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.551|RX|0,18|-0,04|374,30|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.571|RX|0,11|-0,05|374,39|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.591|RX|0,00|-0,05|374,47|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.611|RX|0,00|-0,06|374,57|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.631|RX|0,00|-0,06|374,67|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.651|RX|0,12|-0,06|374,76|4,58|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.671|RX|0,36|-0,04|374,85|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.691|RX|0,54|-0,04|374,92|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.711|RX|0,63|-0,04|374,99|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.731|RX|0,63|-0,03|375,04|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.751|RX|0,61|-0,02|375,08|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.771|RX|0,59|-0,02|375,12|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.791|RX|0,54|-0,02|375,15|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.811|RX|0,46|-0,02|375,18|4,59|11|0,05|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.831|RX|0,36|-0,01|375,20|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.851|RX|0,27|-0,02|375,23|4,59|11|0,05|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.871|RX|0,25|-0,02|375,25|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.891|RX|0,25|-0,02|375,28|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.911|RX|0,23|-0,02|375,31|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.933|RX|0,15|-0,02|375,33|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.951|RX|0,08|-0,02|375,37|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.971|RX|0,07|-0,02|375,40|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0069.991|RX|0,10|-0,02|375,43|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.011|RX|0,08|-0,02|375,45|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.031|RX|0,04|-0,02|375,48|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.051|RX|0,02|-0,01|375,51|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.071|RX|0,02|-0,02|375,53|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.091|RX|0,02|-0,01|375,55|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.111|RX|0,00|-0,01|375,57|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.131|RX|0,00|-0,01|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.151|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.171|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.191|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.211|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.231|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.251|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.272|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.291|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.311|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.331|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.351|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.371|RX|0,00|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.391|RX|0,09|0,00|375,58|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.411|RX|0,23|-0,01|375,59|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.431|RX|0,34|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.458|RX|0,39|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.471|RX|0,34|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.491|RX|0,28|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.511|RX|0,23|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.531|RX|0,23|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.551|RX|0,27|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.571|RX|0,33|0,00|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.593|RX|0,40|-0,01|375,60|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.612|RX|0,51|-0,01|375,62|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.631|RX|0,60|0,00|375,62|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.651|RX|0,68|0,00|375,62|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.671|RX|0,72|0,00|375,62|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.691|RX|0,69|0,00|375,62|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.711|RX|0,53|0,00|375,62|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.731|RX|0,30|0,00|375,62|4,59|11|0,04|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.751|RX|0,08|0,01|375,62|4,59|11|0,03|0,04|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.771|RX|0,00|0,01|375,61|4,59|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.791|RX|0,00|0,01|375,58|4,59|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.811|RX|0,00|0,02|375,57|4,59|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.831|RX|0,00|0,01|375,54|4,59|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.851|RX|0,00|0,03|375,51|4,59|11|0,03|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.871|RX|0,00|0,04|375,45|4,59|11|0,03|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.891|RX|0,00|0,05|375,37|4,59|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.911|RX|0,00|0,06|375,28|4,59|11|0,02|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.931|RX|0,00|0,08|375,16|4,59|11|0,02|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.951|RX|0,00|0,11|375,01|4,59|11|0,02|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.971|RX|0,00|0,15|374,81|4,58|11|0,01|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0070.991|RX|0,00|0,21|374,51|4,58|11|0,01|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.011|RX|0,00|0,26|374,14|4,58|11|0,01|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.031|RX|0,00|0,31|373,68|4,57|11|0,01|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.051|RX|0,00|0,36|373,15|4,56|11|0,01|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.071|RX|0,00|0,42|372,53|4,56|11|0,01|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.091|RX|0,00|0,47|371,84|4,55|11|0,01|0,01|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.111|RX|0,00|0,49|371,08|4,54|11|0,01|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.131|RX|0,00|0,52|370,27|4,53|11|0,01|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.151|RX|0,00|0,56|369,41|4,52|11|0,01|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.171|RX|0,00|0,58|368,46|4,51|11|0,01|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.191|RX|0,00|0,60|367,49|4,50|11|0,01|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.212|RX|0,19|0,61|366,53|4,48|11|0,01|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.232|RX|0,34|0,62|365,54|4,47|11|0,01|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.251|RX|0,00|0,64|364,56|4,46|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.271|RX|0,00|0,66|363,55|4,45|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.291|RX|0,25|0,66|362,49|4,43|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.311|RX|1,08|0,67|361,43|4,42|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.331|RX|0,95|0,67|360,35|4,41|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.351|RX|0,53|0,66|359,25|4,39|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.371|RX|0,00|0,66|358,20|4,38|11|0,02|0,02|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.391|RX|0,00|0,68|357,12|4,37|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.411|RX|0,00|0,69|356,04|4,36|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.431|RX|0,24|0,70|354,96|4,34|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.451|RX|0,81|0,70|353,83|4,33|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.471|RX|0,98|0,70|352,72|4,31|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.491|RX|0,70|0,70|351,56|4,30|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.511|RX|0,35|0,70|350,41|4,29|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.531|RX|0,40|0,69|349,32|4,27|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.551|RX|0,71|0,68|348,22|4,26|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.571|RX|0,71|0,69|347,14|4,25|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.592|RX|0,43|0,70|346,07|4,23|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.611|RX|0,50|0,70|344,96|4,22|11|0,02|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.631|RX|0,93|0,69|343,86|4,21|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.651|RX|1,32|0,67|342,75|4,19|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.671|RX|1,20|0,64|341,66|4,18|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.691|RX|0,87|0,63|340,63|4,17|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.711|RX|0,30|0,62|339,63|4,15|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.731|RX|0,00|0,57|338,66|4,14|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.751|RX|0,00|0,53|337,79|4,13|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.771|RX|0,00|0,48|337,01|4,12|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.791|RX|0,00|0,43|336,30|4,11|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.811|RX|0,00|0,39|335,67|4,11|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.831|RX|0,00|0,34|335,09|4,10|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.853|RX|0,00|0,30|334,58|4,09|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.871|RX|0,00|0,25|334,14|4,09|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.891|RX|0,44|0,22|333,76|4,08|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.911|RX|1,18|0,18|333,44|4,08|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.931|RX|1,70|0,17|333,16|4,08|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.951|RX|1,78|0,16|332,91|4,07|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.971|RX|1,64|0,13|332,68|4,07|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0071.991|RX|1,59|0,11|332,49|4,07|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.011|RX|1,57|0,10|332,32|4,07|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.031|RX|1,46|0,08|332,19|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.051|RX|1,27|0,06|332,07|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.071|RX|1,19|0,05|331,98|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.091|RX|1,29|0,03|331,92|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.111|RX|1,50|0,01|331,88|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.131|RX|1,57|0,00|331,87|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.151|RX|1,41|-0,02|331,88|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.171|RX|1,14|-0,03|331,90|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.193|RX|0,92|-0,04|331,95|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.211|RX|0,70|-0,04|332,00|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.231|RX|0,53|-0,04|332,07|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.251|RX|0,45|-0,04|332,14|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.271|RX|0,45|-0,05|332,21|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
0072.291|RX|0,55|-0,06|332,30|4,06|11|0,03|0,03|TX|0,00|0,00|4,05|0,00|0,50|200,00|-35,00|0,12|-0,00
